id,type,name,url
2694,university,École_pour_l'informatique_et_les_nouvelles_technologies,http://dbpedia.org/resource/École_pour_l'informatique_et_les_nouvelles_technologies
2695,university,École_nationale_supérieure_des_ingénieurs_en_arts_chimiques_et_technologiques,http://dbpedia.org/resource/École_nationale_supérieure_des_ingénieurs_en_arts_chimiques_et_technologiques
2696,university,Institut_supérieur_européen_de_formation_par_l'action,http://dbpedia.org/resource/Institut_supérieur_européen_de_formation_par_l'action
2697,university,Telecom_&_Management_SudParis,http://dbpedia.org/resource/Telecom_&_Management_SudParis
2698,university,École_nationale_supérieure_d'informatique_pour_l'industrie_et_l'entreprise,http://dbpedia.org/resource/École_nationale_supérieure_d'informatique_pour_l'industrie_et_l'entreprise
2699,university,University_of_the_Mediterranean,http://dbpedia.org/resource/University_of_the_Mediterranean
2700,university,ESC_Lille,http://dbpedia.org/resource/ESC_Lille
2701,university,École_centrale_de_Lille,http://dbpedia.org/resource/École_centrale_de_Lille
2702,university,Institut_Lillois_d'Ingénierie_de_la_Santé,http://dbpedia.org/resource/Institut_Lillois_d'Ingénierie_de_la_Santé
2703,university,École_centrale_de_Nantes,http://dbpedia.org/resource/École_centrale_de_Nantes
2704,university,École_des_mines_de_Nantes,http://dbpedia.org/resource/École_des_mines_de_Nantes
2705,university,"École_Nationale_Supérieure_d'Électronique,_d'Électrotechnique,_d'Informatique,_d'Hydraulique_et_des_Télécommunications","http://dbpedia.org/resource/École_Nationale_Supérieure_d'Électronique,_d'Électrotechnique,_d'Informatique,_d'Hydraulique_et_des_Télécommunications"
2706,university,École_nationale_vétérinaire_de_Toulouse,http://dbpedia.org/resource/École_nationale_vétérinaire_de_Toulouse
2707,university,Institut_d'études_politiques_de_Toulouse,http://dbpedia.org/resource/Institut_d'études_politiques_de_Toulouse
2708,university,Toulouse_Tech,http://dbpedia.org/resource/Toulouse_Tech
2709,university,Telecom_Business_School,http://dbpedia.org/resource/Telecom_Business_School
2710,university,Brest_Naval_Training_Centre,http://dbpedia.org/resource/Brest_Naval_Training_Centre
2711,university,Montpellier_2_University,http://dbpedia.org/resource/Montpellier_2_University
2712,university,Agropolis_International,http://dbpedia.org/resource/Agropolis_International
2713,university,Grenoble_Institute_of_Technology,http://dbpedia.org/resource/Grenoble_Institute_of_Technology
2714,university,ESC_Lille,http://dbpedia.org/resource/ESC_Lille
2715,university,Paris_Diderot_University,http://dbpedia.org/resource/Paris_Diderot_University
2716,university,Paris_Dauphine_University,http://dbpedia.org/resource/Paris_Dauphine_University
2717,university,École_Militaire,http://dbpedia.org/resource/École_Militaire
2718,university,Paris_Universitas,http://dbpedia.org/resource/Paris_Universitas
2719,university,Paris_Centre_Universités,http://dbpedia.org/resource/Paris_Centre_Universités
2720,university,Chimie_ParisTech,http://dbpedia.org/resource/Chimie_ParisTech
2721,university,Conservatoire_National_des_Arts_et_Métiers,http://dbpedia.org/resource/Conservatoire_National_des_Arts_et_Métiers
2722,university,International_School_of_Design,http://dbpedia.org/resource/International_School_of_Design
2723,university,Wesford,http://dbpedia.org/resource/Wesford
2724,university,Nancy_2_University,http://dbpedia.org/resource/Nancy_2_University
2725,university,École_Supérieure_d'Informatique_et_Applications_de_Lorraine,http://dbpedia.org/resource/École_Supérieure_d'Informatique_et_Applications_de_Lorraine
2726,university,Lumière_University_Lyon_2,http://dbpedia.org/resource/Lumière_University_Lyon_2
2727,university,Institut_d'études_politiques_de_Lyon,http://dbpedia.org/resource/Institut_d'études_politiques_de_Lyon
2728,university,ESDES,http://dbpedia.org/resource/ESDES
2729,university,IAE_Jean_Moulin_University_Lyon_3,http://dbpedia.org/resource/IAE_Jean_Moulin_University_Lyon_3
2730,university,École_Normale_Supérieure_de_Lyon,http://dbpedia.org/resource/École_Normale_Supérieure_de_Lyon
2731,university,Jean_Moulin_University_Lyon_3,http://dbpedia.org/resource/Jean_Moulin_University_Lyon_3
2732,university,École_nationale_supérieure_des_mines_de_Nancy,http://dbpedia.org/resource/École_nationale_supérieure_des_mines_de_Nancy
2733,university,University_of_Western_Brittany,http://dbpedia.org/resource/University_of_Western_Brittany
2734,university,University_of_Kent,http://dbpedia.org/resource/University_of_Kent
2735,university,Catholic_University_of_Lyon,http://dbpedia.org/resource/Catholic_University_of_Lyon
2736,university,Centrale_Graduate_School,http://dbpedia.org/resource/Centrale_Graduate_School
2737,university,University_of_Kent,http://dbpedia.org/resource/University_of_Kent
2738,university,Institut_Polytechnique_des_Sciences_Avancées,http://dbpedia.org/resource/Institut_Polytechnique_des_Sciences_Avancées
2739,university,Telecom_SudParis,http://dbpedia.org/resource/Telecom_SudParis
2740,university,ParisTech,http://dbpedia.org/resource/ParisTech
2741,university,University_of_Montpellier,http://dbpedia.org/resource/University_of_Montpellier
2742,university,University_of_Kent,http://dbpedia.org/resource/University_of_Kent
2743,university,École_nationale_supérieure_d'ingénieurs_électriciens_de_Grenoble,http://dbpedia.org/resource/École_nationale_supérieure_d'ingénieurs_électriciens_de_Grenoble
2744,university,Stendhal_University,http://dbpedia.org/resource/Stendhal_University
2745,university,"École_nationale_supérieure_de_physique,_électronique_et_matériaux","http://dbpedia.org/resource/École_nationale_supérieure_de_physique,_électronique_et_matériaux"
2746,university,ENSTA_ParisTech,http://dbpedia.org/resource/ENSTA_ParisTech
2747,university,IONIS_Education_Group,http://dbpedia.org/resource/IONIS_Education_Group
2748,university,University_of_Paris,http://dbpedia.org/resource/University_of_Paris
2749,university,Paris_Sciences_et_Lettres_–_Quartier_latin,http://dbpedia.org/resource/Paris_Sciences_et_Lettres_–_Quartier_latin
2750,university,American_Graduate_School_in_Paris,http://dbpedia.org/resource/American_Graduate_School_in_Paris
2751,university,Paris_8_University,http://dbpedia.org/resource/Paris_8_University
2752,university,Collège_des_Ingénieurs,http://dbpedia.org/resource/Collège_des_Ingénieurs
2753,university,Mines_ParisTech,http://dbpedia.org/resource/Mines_ParisTech
2754,university,École_nationale_supérieure_des_arts_décoratifs,http://dbpedia.org/resource/École_nationale_supérieure_des_arts_décoratifs
2755,university,University_of_Paris_1_Pantheon-Sorbonne,http://dbpedia.org/resource/University_of_Paris_1_Pantheon-Sorbonne
2756,university,Pantheon-Assas_Paris_II_University,http://dbpedia.org/resource/Pantheon-Assas_Paris_II_University
2757,university,University_of_London_Institute_in_Paris,http://dbpedia.org/resource/University_of_London_Institute_in_Paris
2758,university,Institut_supérieur_européen_de_gestion_group,http://dbpedia.org/resource/Institut_supérieur_européen_de_gestion_group
2759,university,École_Supérieure_d'Audiovisuel,http://dbpedia.org/resource/École_Supérieure_d'Audiovisuel
2760,university,Paul_Sabatier_University,http://dbpedia.org/resource/Paul_Sabatier_University
2761,university,Collège_des_Ingénieurs,http://dbpedia.org/resource/Collège_des_Ingénieurs
2762,university,University_of_Évry_Val_d'Essonne,http://dbpedia.org/resource/University_of_Évry_Val_d'Essonne
2763,university,Henri_Poincaré_University,http://dbpedia.org/resource/Henri_Poincaré_University
2764,university,École_nationale_supérieure_de_techniques_avancées_Bretagne,http://dbpedia.org/resource/École_nationale_supérieure_de_techniques_avancées_Bretagne
2765,university,Lycée_naval,http://dbpedia.org/resource/Lycée_naval
2766,university,École_Normale_Supérieure,http://dbpedia.org/resource/École_Normale_Supérieure
2767,university,École_Normale_de_Musique_de_Paris,http://dbpedia.org/resource/École_Normale_de_Musique_de_Paris
2768,university,Polytech'Paris-UPMC,http://dbpedia.org/resource/Polytech'Paris-UPMC
2769,university,American_Graduate_School_of_Business_and_Economics,http://dbpedia.org/resource/American_Graduate_School_of_Business_and_Economics
2770,university,St._Sergius_Orthodox_Theological_Institute,http://dbpedia.org/resource/St._Sergius_Orthodox_Theological_Institute
2771,university,École_du_Louvre,http://dbpedia.org/resource/École_du_Louvre
2772,university,Centrale_Graduate_School,http://dbpedia.org/resource/Centrale_Graduate_School
2773,university,University_of_Kent,http://dbpedia.org/resource/University_of_Kent
2774,university,ESPCI_ParisTech,http://dbpedia.org/resource/ESPCI_ParisTech
2775,university,PSL*,http://dbpedia.org/resource/PSL*
2776,university,Sorbonne_Graduate_Business_School,http://dbpedia.org/resource/Sorbonne_Graduate_Business_School
2777,university,La_Fémis,http://dbpedia.org/resource/La_Fémis
2778,university,Institut_Catholique_de_Paris,http://dbpedia.org/resource/Institut_Catholique_de_Paris
2779,university,Collège_Sévigné,http://dbpedia.org/resource/Collège_Sévigné
2780,university,Institut_d'études_politiques_d'Aix-en-Provence,http://dbpedia.org/resource/Institut_d'études_politiques_d'Aix-en-Provence
2781,university,University_of_Kent,http://dbpedia.org/resource/University_of_Kent
2782,university,Centrale_Graduate_School,http://dbpedia.org/resource/Centrale_Graduate_School
2783,university,TELECOM_Lille_1,http://dbpedia.org/resource/TELECOM_Lille_1
2784,university,Lille_2_University_of_Health_and_Law,http://dbpedia.org/resource/Lille_2_University_of_Health_and_Law
2785,university,Centrale_Graduate_School,http://dbpedia.org/resource/Centrale_Graduate_School
2786,university,Hautes_études_d'ingénieur,http://dbpedia.org/resource/Hautes_études_d'ingénieur
2787,university,École_polytechnique_de_l'université_de_Nantes,http://dbpedia.org/resource/École_polytechnique_de_l'université_de_Nantes
2788,university,Paul_Cézanne_University,http://dbpedia.org/resource/Paul_Cézanne_University
2789,university,Université_Lille_Nord_de_France,http://dbpedia.org/resource/Université_Lille_Nord_de_France
2790,university,Institut_d'études_politiques_de_Lille,http://dbpedia.org/resource/Institut_d'études_politiques_de_Lille
2791,university,Lille_Catholic_University,http://dbpedia.org/resource/Lille_Catholic_University
2792,university,Collège_des_Ingénieurs,http://dbpedia.org/resource/Collège_des_Ingénieurs
2793,university,University_of_Nantes,http://dbpedia.org/resource/University_of_Nantes
2794,university,University_of_Montpellier_1,http://dbpedia.org/resource/University_of_Montpellier_1
2795,university,École_pour_l'informatique_et_les_nouvelles_technologies,http://dbpedia.org/resource/École_pour_l'informatique_et_les_nouvelles_technologies
2796,university,Grenoble_Ecole_de_Management,http://dbpedia.org/resource/Grenoble_Ecole_de_Management
2797,university,École_nationale_supérieure_d'électronique_et_de_radioélectricité_de_Grenoble,http://dbpedia.org/resource/École_nationale_supérieure_d'électronique_et_de_radioélectricité_de_Grenoble
2798,university,Pierre_Mendès-France_University,http://dbpedia.org/resource/Pierre_Mendès-France_University
2799,university,École_nationale_supérieure_d'informatique_et_de_mathématiques_appliquées_de_Grenoble,http://dbpedia.org/resource/École_nationale_supérieure_d'informatique_et_de_mathématiques_appliquées_de_Grenoble
2800,university,University_of_Paris_III:_Sorbonne_Nouvelle,http://dbpedia.org/resource/University_of_Paris_III:_Sorbonne_Nouvelle
2801,university,Télécom_ParisTech,http://dbpedia.org/resource/Télécom_ParisTech
2802,university,Institut_supérieur_d'électronique_de_Paris,http://dbpedia.org/resource/Institut_supérieur_d'électronique_de_Paris
2803,university,École_des_Ponts_ParisTech,http://dbpedia.org/resource/École_des_Ponts_ParisTech
2804,university,Institut_supérieur_européen_de_formation_par_l'action,http://dbpedia.org/resource/Institut_supérieur_européen_de_formation_par_l'action
2805,university,Paris_School_of_Economics,http://dbpedia.org/resource/Paris_School_of_Economics
2806,university,Paris_Institute_of_Statistics,http://dbpedia.org/resource/Paris_Institute_of_Statistics
2807,university,University_of_Paris-Sorbonne,http://dbpedia.org/resource/University_of_Paris-Sorbonne
2808,university,Paris_Descartes_University,http://dbpedia.org/resource/Paris_Descartes_University
2809,university,Pierre_and_Marie_Curie_University,http://dbpedia.org/resource/Pierre_and_Marie_Curie_University
2810,university,Institut_supérieur_de_gestion,http://dbpedia.org/resource/Institut_supérieur_de_gestion
2811,university,University_of_Provence,http://dbpedia.org/resource/University_of_Provence
2812,university,ICN_Graduate_Business_School,http://dbpedia.org/resource/ICN_Graduate_Business_School
2813,university,École_pour_l'informatique_et_les_nouvelles_technologies,http://dbpedia.org/resource/École_pour_l'informatique_et_les_nouvelles_technologies
2814,university,National_Polytechnic_Institute_of_Lorraine,http://dbpedia.org/resource/National_Polytechnic_Institute_of_Lorraine
2815,university,Claude_Bernard_University_Lyon_1,http://dbpedia.org/resource/Claude_Bernard_University_Lyon_1
2816,university,École_pour_l'informatique_et_les_nouvelles_technologies,http://dbpedia.org/resource/École_pour_l'informatique_et_les_nouvelles_technologies
2817,university,Institut_supérieur_européen_de_formation_par_l'action,http://dbpedia.org/resource/Institut_supérieur_européen_de_formation_par_l'action
2818,university,École_supérieure_de_chimie_physique_électronique_de_Lyon,http://dbpedia.org/resource/École_supérieure_de_chimie_physique_électronique_de_Lyon
2819,university,Aix-Marseille_University,http://dbpedia.org/resource/Aix-Marseille_University
2820,university,École_pour_l'informatique_et_les_nouvelles_technologies,http://dbpedia.org/resource/École_pour_l'informatique_et_les_nouvelles_technologies
2821,university,Institut_supérieur_européen_de_formation_par_l'action,http://dbpedia.org/resource/Institut_supérieur_européen_de_formation_par_l'action
2822,university,Lille_University_of_Science_and_Technology,http://dbpedia.org/resource/Lille_University_of_Science_and_Technology
2823,university,École_pour_l'informatique_et_les_nouvelles_technologies,http://dbpedia.org/resource/École_pour_l'informatique_et_les_nouvelles_technologies
2824,university,Audencia,http://dbpedia.org/resource/Audencia
2825,university,Institut_supérieur_européen_de_formation_par_l'action,http://dbpedia.org/resource/Institut_supérieur_européen_de_formation_par_l'action
2826,university,Institut_d'Études_Politiques_de_Paris,http://dbpedia.org/resource/Institut_d'Études_Politiques_de_Paris
2827,university,Centre_d'Etudes_Diplomatiques_et_Stratégiques,http://dbpedia.org/resource/Centre_d'Etudes_Diplomatiques_et_Stratégiques
2828,university,University_of_Stuttgart,http://dbpedia.org/resource/University_of_Stuttgart
2829,university,Cluster_of_Excellence_Asia_and_Europe_in_a_Global_Context,http://dbpedia.org/resource/Cluster_of_Excellence_Asia_and_Europe_in_a_Global_Context
2830,university,Business_and_Information_Technology_School,http://dbpedia.org/resource/Business_and_Information_Technology_School
2831,university,Kempten_University_of_Applied_Sciences,http://dbpedia.org/resource/Kempten_University_of_Applied_Sciences
2832,university,Fulda_University_of_Applied_Sciences,http://dbpedia.org/resource/Fulda_University_of_Applied_Sciences
2833,university,Heilbronn_University,http://dbpedia.org/resource/Heilbronn_University
2834,university,University_of_Flensburg,http://dbpedia.org/resource/University_of_Flensburg
2835,university,Reutlingen_University,http://dbpedia.org/resource/Reutlingen_University
2836,university,ESB_Business_School,http://dbpedia.org/resource/ESB_Business_School
2837,university,Cologne_Business_School,http://dbpedia.org/resource/Cologne_Business_School
2838,university,University_of_Music_and_Theatre_Leipzig,http://dbpedia.org/resource/University_of_Music_and_Theatre_Leipzig
2839,university,German_University_of_Administrative_Sciences_Speyer,http://dbpedia.org/resource/German_University_of_Administrative_Sciences_Speyer
2840,university,Baden-Wuerttemberg_Cooperative_State_University_Loerrach,http://dbpedia.org/resource/Baden-Wuerttemberg_Cooperative_State_University_Loerrach
2841,university,Frankfurt_University_of_Music_and_Performing_Arts,http://dbpedia.org/resource/Frankfurt_University_of_Music_and_Performing_Arts
2842,university,Center_for_Financial_Studies,http://dbpedia.org/resource/Center_for_Financial_Studies
2843,university,"Graduate_School_of_Economics,_Finance,_and_Management","http://dbpedia.org/resource/Graduate_School_of_Economics,_Finance,_and_Management"
2844,university,Frankfurt_School_of_Finance_&_Management,http://dbpedia.org/resource/Frankfurt_School_of_Finance_&_Management
2845,university,European_Business_School_International_University_Schloss_Reichartshausen,http://dbpedia.org/resource/European_Business_School_International_University_Schloss_Reichartshausen
2846,university,Darmstadt_University_of_Applied_Sciences,http://dbpedia.org/resource/Darmstadt_University_of_Applied_Sciences
2847,university,WFI_–_Ingolstadt_School_of_Management,http://dbpedia.org/resource/WFI_–_Ingolstadt_School_of_Management
2848,university,University_of_Greifswald,http://dbpedia.org/resource/University_of_Greifswald
2849,university,Hochschule_Harz,http://dbpedia.org/resource/Hochschule_Harz
2850,university,Friedensau_Adventist_University,http://dbpedia.org/resource/Friedensau_Adventist_University
2851,university,Christianeum_Hamburg,http://dbpedia.org/resource/Christianeum_Hamburg
2852,university,University_of_Hamburg,http://dbpedia.org/resource/University_of_Hamburg
2853,university,Christianeum_Hamburg,http://dbpedia.org/resource/Christianeum_Hamburg
2854,university,GISMA_Business_School,http://dbpedia.org/resource/GISMA_Business_School
2855,university,Technische_Universität_Ilmenau,http://dbpedia.org/resource/Technische_Universität_Ilmenau
2856,university,University_of_Applied_Sciences_Wedel,http://dbpedia.org/resource/University_of_Applied_Sciences_Wedel
2857,university,Steinbeis-Hochschule_Berlin,http://dbpedia.org/resource/Steinbeis-Hochschule_Berlin
2858,university,Hochschule_für_Musik_Hanns_Eisler,http://dbpedia.org/resource/Hochschule_für_Musik_Hanns_Eisler
2859,university,Berlin_University_of_the_Arts,http://dbpedia.org/resource/Berlin_University_of_the_Arts
2860,university,European_School_of_Management_and_Technology,http://dbpedia.org/resource/European_School_of_Management_and_Technology
2861,university,SRH_Hochschule_Berlin,http://dbpedia.org/resource/SRH_Hochschule_Berlin
2862,university,Berlin_School_of_Library_and_Information_Science,http://dbpedia.org/resource/Berlin_School_of_Library_and_Information_Science
2863,university,University_of_Koblenz_and_Landau,http://dbpedia.org/resource/University_of_Koblenz_and_Landau
2864,university,University_of_Augsburg,http://dbpedia.org/resource/University_of_Augsburg
2865,university,Ludwigsburg_University,http://dbpedia.org/resource/Ludwigsburg_University
2866,university,Mannheim_University_of_Applied_Sciences,http://dbpedia.org/resource/Mannheim_University_of_Applied_Sciences
2867,university,Frankfurt_University_of_Applied_Sciences,http://dbpedia.org/resource/Frankfurt_University_of_Applied_Sciences
2868,university,University_of_Freiburg_Faculty_of_Theology,http://dbpedia.org/resource/University_of_Freiburg_Faculty_of_Theology
2869,university,Hochschule_für_Musik_und_Theater_Hamburg,http://dbpedia.org/resource/Hochschule_für_Musik_und_Theater_Hamburg
2870,university,Northern_Institute_of_Technology_Management,http://dbpedia.org/resource/Northern_Institute_of_Technology_Management
2871,university,Kühne_Logistics_University,http://dbpedia.org/resource/Kühne_Logistics_University
2872,university,Viadrina_European_University,http://dbpedia.org/resource/Viadrina_European_University
2873,university,Collège_des_Ingénieurs,http://dbpedia.org/resource/Collège_des_Ingénieurs
2874,university,Berlin_Graduate_School_for_Transnational_Studies,http://dbpedia.org/resource/Berlin_Graduate_School_for_Transnational_Studies
2875,university,"Bauhaus_University,_Weimar","http://dbpedia.org/resource/Bauhaus_University,_Weimar"
2876,university,University_of_Kassel,http://dbpedia.org/resource/University_of_Kassel
2877,university,Cologne_University_of_Applied_Sciences,http://dbpedia.org/resource/Cologne_University_of_Applied_Sciences
2878,university,Köln_International_School_of_Design,http://dbpedia.org/resource/Köln_International_School_of_Design
2879,university,Internationale_filmschule_köln,http://dbpedia.org/resource/Internationale_filmschule_köln
2880,university,Collège_des_Ingénieurs,http://dbpedia.org/resource/Collège_des_Ingénieurs
2881,university,Academy_of_Media_Arts_Cologne,http://dbpedia.org/resource/Academy_of_Media_Arts_Cologne
2882,university,German_Sport_University_Cologne,http://dbpedia.org/resource/German_Sport_University_Cologne
2883,university,Dreikönigsgymnasium,http://dbpedia.org/resource/Dreikönigsgymnasium
2884,university,University_of_Leipzig,http://dbpedia.org/resource/University_of_Leipzig
2885,university,Institute_for_Law_and_Finance,http://dbpedia.org/resource/Institute_for_Law_and_Finance
2886,university,RheinMain_University_of_Applied_Sciences,http://dbpedia.org/resource/RheinMain_University_of_Applied_Sciences
2887,university,University_of_Freiburg_Faculty_of_Medicine,http://dbpedia.org/resource/University_of_Freiburg_Faculty_of_Medicine
2888,university,Bucerius_Law_School,http://dbpedia.org/resource/Bucerius_Law_School
2889,university,University_of_Hanover,http://dbpedia.org/resource/University_of_Hanover
2890,university,"Hochschule_für_Musik,_Theater_und_Medien_Hannover","http://dbpedia.org/resource/Hochschule_für_Musik,_Theater_und_Medien_Hannover"
2891,university,Graduate_School_Lübeck,http://dbpedia.org/resource/Graduate_School_Lübeck
2892,university,Berlin_School_of_Economics_and_Law,http://dbpedia.org/resource/Berlin_School_of_Economics_and_Law
2893,university,Free_University_of_Berlin,http://dbpedia.org/resource/Free_University_of_Berlin
2894,university,International_Summer_University_Kassel,http://dbpedia.org/resource/International_Summer_University_Kassel
2895,university,University_of_Applied_Sciences_Koblenz,http://dbpedia.org/resource/University_of_Applied_Sciences_Koblenz
2896,university,University_of_Mannheim,http://dbpedia.org/resource/University_of_Mannheim
2897,university,University_of_Trier,http://dbpedia.org/resource/University_of_Trier
2898,university,Film_Academy_Baden-Württemberg,http://dbpedia.org/resource/Film_Academy_Baden-Württemberg
2899,university,University_of_Hohenheim,http://dbpedia.org/resource/University_of_Hohenheim
2900,university,"Academy_of_Fine_Arts,_Nuremberg","http://dbpedia.org/resource/Academy_of_Fine_Arts,_Nuremberg"
2901,university,University_of_Applied_Sciences_Mainz,http://dbpedia.org/resource/University_of_Applied_Sciences_Mainz
2902,university,Munich_School_of_Political_Science,http://dbpedia.org/resource/Munich_School_of_Political_Science
2903,university,Collège_des_Ingénieurs,http://dbpedia.org/resource/Collège_des_Ingénieurs
2904,university,Hochschule_für_Musik_Nürnberg,http://dbpedia.org/resource/Hochschule_für_Musik_Nürnberg
2905,university,Lutheran_University_of_Applied_Sciences_Nuremberg,http://dbpedia.org/resource/Lutheran_University_of_Applied_Sciences_Nuremberg
2906,university,Heidelberg_University_Faculty_of_Law,http://dbpedia.org/resource/Heidelberg_University_Faculty_of_Law
2907,university,Catholic_University_of_Applied_Sciences_Mainz,http://dbpedia.org/resource/Catholic_University_of_Applied_Sciences_Mainz
2908,university,Center_for_Integrated_Protein_Science_Munich,http://dbpedia.org/resource/Center_for_Integrated_Protein_Science_Munich
2909,university,Ludwig_Maximilian_University_of_Munich,http://dbpedia.org/resource/Ludwig_Maximilian_University_of_Munich
2910,university,Munich_School_of_Philosophy,http://dbpedia.org/resource/Munich_School_of_Philosophy
2911,university,Munich_University_of_Applied_Languages,http://dbpedia.org/resource/Munich_University_of_Applied_Languages
2912,university,Technische_Hochschule_Mittelhessen,http://dbpedia.org/resource/Technische_Hochschule_Mittelhessen
2913,university,Fachhochschule_Flensburg,http://dbpedia.org/resource/Fachhochschule_Flensburg
2914,university,University_of_Cologne,http://dbpedia.org/resource/University_of_Cologne
2915,university,Hochschule_für_Musik_und_Tanz_Köln,http://dbpedia.org/resource/Hochschule_für_Musik_und_Tanz_Köln
2916,university,Thomas-Institut,http://dbpedia.org/resource/Thomas-Institut
2917,university,Handelshochschule_Leipzig,http://dbpedia.org/resource/Handelshochschule_Leipzig
2918,university,Munich_Business_School,http://dbpedia.org/resource/Munich_Business_School
2919,university,Goethe_Business_School,http://dbpedia.org/resource/Goethe_Business_School
2920,university,Technische_Universität_Darmstadt,http://dbpedia.org/resource/Technische_Universität_Darmstadt
2921,university,Technical_University_of_Hamburg,http://dbpedia.org/resource/Technical_University_of_Hamburg
2922,university,Führungsakademie_der_Bundeswehr,http://dbpedia.org/resource/Führungsakademie_der_Bundeswehr
2923,university,EBC_Hochschule_Hamburg,http://dbpedia.org/resource/EBC_Hochschule_Hamburg
2924,university,Hamburg_University_of_Applied_Sciences,http://dbpedia.org/resource/Hamburg_University_of_Applied_Sciences
2925,university,University_of_Lübeck,http://dbpedia.org/resource/University_of_Lübeck
2926,university,Humboldt_University_of_Berlin,http://dbpedia.org/resource/Humboldt_University_of_Berlin
2927,university,"Hochschule_für_Musik_Franz_Liszt,_Weimar","http://dbpedia.org/resource/Hochschule_für_Musik_Franz_Liszt,_Weimar"
2928,university,University_of_Konstanz,http://dbpedia.org/resource/University_of_Konstanz
2929,university,Hochschule_Konstanz,http://dbpedia.org/resource/Hochschule_Konstanz
2930,university,Mannheim_Business_School,http://dbpedia.org/resource/Mannheim_Business_School
2931,university,Academy_of_European_Law,http://dbpedia.org/resource/Academy_of_European_Law
2932,university,University_of_Applied_Sciences_Trier,http://dbpedia.org/resource/University_of_Applied_Sciences_Trier
2933,university,Integrative_Production_Technology_for_High-Wage_Countries,http://dbpedia.org/resource/Integrative_Production_Technology_for_High-Wage_Countries
2934,university,FH_Aachen,http://dbpedia.org/resource/FH_Aachen
2935,university,University_of_Applied_Sciences_Stuttgart,http://dbpedia.org/resource/University_of_Applied_Sciences_Stuttgart
2936,university,Munich_Business_School,http://dbpedia.org/resource/Munich_Business_School
2937,university,University_of_Television_and_Film_Munich,http://dbpedia.org/resource/University_of_Television_and_Film_Munich
2938,university,Munich_University_of_Applied_Sciences,http://dbpedia.org/resource/Munich_University_of_Applied_Sciences
2939,university,Ukrainian_Free_University,http://dbpedia.org/resource/Ukrainian_Free_University
2940,university,University_of_Applied_Sciences_Giessen-Friedberg,http://dbpedia.org/resource/University_of_Applied_Sciences_Giessen-Friedberg
2941,university,University_of_Indianapolis_–_Athens_Campus,http://dbpedia.org/resource/University_of_Indianapolis_–_Athens_Campus
2942,university,National_and_Kapodistrian_University_of_Athens,http://dbpedia.org/resource/National_and_Kapodistrian_University_of_Athens
2943,university,National_Theatre_of_Greece_Drama_School,http://dbpedia.org/resource/National_Theatre_of_Greece_Drama_School
2944,university,Athens_School_of_Fine_Arts,http://dbpedia.org/resource/Athens_School_of_Fine_Arts
2945,university,MBS_College,http://dbpedia.org/resource/MBS_College
2946,university,Technological_Educational_Institute_of_Larissa,http://dbpedia.org/resource/Technological_Educational_Institute_of_Larissa
2947,university,Technological_Educational_Institute_of_Piraeus,http://dbpedia.org/resource/Technological_Educational_Institute_of_Piraeus
2948,university,University_of_Piraeus,http://dbpedia.org/resource/University_of_Piraeus
2949,university,University_of_Western_Macedonia,http://dbpedia.org/resource/University_of_Western_Macedonia
2950,university,University_of_Thessaly,http://dbpedia.org/resource/University_of_Thessaly
2951,university,University_of_Thessaly,http://dbpedia.org/resource/University_of_Thessaly
2952,university,University_of_Thessaly,http://dbpedia.org/resource/University_of_Thessaly
2953,university,Harokopio_University,http://dbpedia.org/resource/Harokopio_University
2954,university,Panteion_University,http://dbpedia.org/resource/Panteion_University
2955,university,Mediterranean_Agronomic_Institute_of_Chania,http://dbpedia.org/resource/Mediterranean_Agronomic_Institute_of_Chania
2956,university,Technological_Educational_Institute_of_Kalamata,http://dbpedia.org/resource/Technological_Educational_Institute_of_Kalamata
2957,university,University_of_Patras,http://dbpedia.org/resource/University_of_Patras
2958,university,Aristotle_University_of_Thessaloniki,http://dbpedia.org/resource/Aristotle_University_of_Thessaloniki
2959,university,German_School_of_Athens,http://dbpedia.org/resource/German_School_of_Athens
2960,university,Athens_University_of_Economics_and_Business,http://dbpedia.org/resource/Athens_University_of_Economics_and_Business
2961,university,Deree_College,http://dbpedia.org/resource/Deree_College
2962,university,American_College_of_Greece,http://dbpedia.org/resource/American_College_of_Greece
2963,university,Alexander_Technological_Educational_Institute_of_Thessaloniki,http://dbpedia.org/resource/Alexander_Technological_Educational_Institute_of_Thessaloniki
2964,university,Technological_Educational_Institute_of_Larissa,http://dbpedia.org/resource/Technological_Educational_Institute_of_Larissa
2965,university,Technological_Educational_Institute_of_Larissa,http://dbpedia.org/resource/Technological_Educational_Institute_of_Larissa
2966,university,Hellenic_Open_University,http://dbpedia.org/resource/Hellenic_Open_University
2967,university,"CITY_College,_International_Faculty_of_the_University_of_Sheffield","http://dbpedia.org/resource/CITY_College,_International_Faculty_of_the_University_of_Sheffield"
2968,university,University_of_Macedonia,http://dbpedia.org/resource/University_of_Macedonia
2969,university,Technological_Educational_Institute_of_Patras,http://dbpedia.org/resource/Technological_Educational_Institute_of_Patras
2970,university,University_of_Peloponnese,http://dbpedia.org/resource/University_of_Peloponnese
2971,university,National_Technical_University_of_Athens,http://dbpedia.org/resource/National_Technical_University_of_Athens
2972,university,Agricultural_University_of_Athens,http://dbpedia.org/resource/Agricultural_University_of_Athens
2973,university,ALBA_Graduate_Business_School,http://dbpedia.org/resource/ALBA_Graduate_Business_School
